label,phase,ordinal,status,total_ms,size,sha256
global-cache-p2,measured,1,200,9499.627,7218,c2dd0fd76f9b1ab622c372d0b7639404a36baa41b9a4228edb4cc8d2d07eae57
global-cache-p2,measured,2,200,39.93,7218,c2dd0fd76f9b1ab622c372d0b7639404a36baa41b9a4228edb4cc8d2d07eae57
global-cache-p2,measured,3,200,35.459,7218,c2dd0fd76f9b1ab622c372d0b7639404a36baa41b9a4228edb4cc8d2d07eae57
